% %  1. Title of Database: Abalone data
% %
% %  2. Sources:
% %
% %     (a) Original owners of database:
% %  	Marine Resources Division
% %  	Marine Research Laboratories - Taroona
% %  	Department of Primary Industry and Fisheries, Tasmania
% %  	GPO Box 619F, Hobart, Tasmania 7001, Australia
% %  	(contact: Warwick Nash +61 02 277277, wnash@dpi.tas.gov.au)
% %
% %     (b) Donor of database:
% %  	Sam Waugh (Sam.Waugh@cs.utas.edu.au)
% %  	Department of Computer Science, University of Tasmania
% %  	GPO Box 252C, Hobart, Tasmania 7001, Australia
% %
% %     (c) Date received: December 1995
% %
% %
% %  3. Past Usage:
% %
% %     Sam Waugh (1995) "Extending and benchmarking Cascade-Correlation", PhD
% %     thesis, Computer Science Department, University of Tasmania.
% %
% %     -- Test set performance (final 1044 examples, first 3133 used for training):
% %  	24.86% Cascade-Correlation (no hidden nodes)
% %  	26.25% Cascade-Correlation (5 hidden nodes)
% %  	21.5%  C4.5
% %  	 0.0%  Linear Discriminate Analysis
% %  	 3.57% k=5 Nearest Neighbour
% %        (Problem encoded as a classification task)
% %
% %     -- Data set samples are highly overlapped.  Further information is required
% %  	to separate completely using affine combinations.  Other restrictions
% %  	to data set examined.
% %
% %     David Clark, Zoltan Schreter, Anthony Adams "A Quantitative Comparison of
% %     Dystal and Backpropagation", submitted to the Australian Conference on
% %     Neural Networks (ACNN'96). Data set treated as a 3-category classification
% %     problem (grouping ring classes 1-8, 9 and 10, and 11 on).
% %
% %     -- Test set performance (3133 training, 1044 testing as above):
% %  	64%    Backprop
% %  	55%    Dystal
% %     -- Previous work (Waugh, 1995) on same data set:
% %  	61.40% Cascade-Correlation (no hidden nodes)
% %  	65.61% Cascade-Correlation (5 hidden nodes)
% %  	59.2%  C4.5
% %  	32.57% Linear Discriminate Analysis
% %  	62.46% k=5 Nearest Neighbour
% %
% %
% %  4. Relevant Information Paragraph:
% %
% %     Predicting the age of abalone from physical measurements.  The age of
% %     abalone is determined by cutting the shell through the cone, staining it,
% %     and counting the number of rings through a microscope -- a boring and
% %     time-consuming task.  Other measurements, which are easier to obtain, are
% %     used to predict the age.  Further information, such as weather patterns
% %     and location (hence food availability) may be required to solve the problem.
% %
% %     From the original data examples with missing values were removed (the
% %     majority having the predicted value missing), and the ranges of the
% %     continuous values have been scaled for use with an ANN (by dividing by 200).
% %
% %     Data comes from an original (non-machine-learning) study:
% %
% %  	Warwick J Nash, Tracy L Sellers, Simon R Talbot, Andrew J Cawthorn and
% %  	Wes B Ford (1994) "The Population Biology of Abalone (_Haliotis_
% %  	species) in Tasmania. I. Blacklip Abalone (_H. rubra_) from the North
% %  	Coast and Islands of Bass Strait", Sea Fisheries Division, Technical
% %  	Report No. 48 (ISSN 1034-3288)
% %
% %
% %  5. Number of Instances: 4177
% %
% %
% %  6. Number of Attributes: 8
% %
% %
% %  7. Attribute information:
% %
% %     Given is the attribute name, attribute type, the measurement unit and a
% %     brief description.  The number of rings is the value to predict: either
% %     as a continuous value or as a classification problem.
% %
% %  	Name		Data Type	Meas.	Description
% %  	----		---------	-----	-----------
% %  	Sex		nominal			M, F, and I (infant)
% %  	Length		continuous	mm	Longest shell measurement
% %  	Diameter	continuous	mm	perpendicular to length
% %  	Height		continuous	mm	with meat in shell
% %  	Whole weight	continuous	grams	whole abalone
% %  	Shucked weight	continuous	grams	weight of meat
% %  	Viscera weight	continuous	grams	gut weight (after bleeding)
% %  	Shell weight	continuous	grams	after being dried
% %  	Rings		integer			+1.5 gives the age in years
% %
% %     Statistics for numeric domains:
% %
% %  		Length	Diam	Height	Whole	Shucked	Viscera	Shell	Rings
% %  	Min	0.075	0.055	0.000	0.002	0.001	0.001	0.002	    1
% %  	Max	0.815	0.650	1.130	2.826	1.488	0.760	1.005	   29
% %  	Mean	0.524	0.408	0.140	0.829	0.359	0.181	0.239	9.934
% %  	SD	0.120	0.099	0.042	0.490	0.222	0.110	0.139	3.224
% %  	Correl	0.557	0.575	0.557	0.540	0.421	0.504	0.628	  1.0
% %
% %
% %  8. Missing Attribute Values: None
% %
% %
% %  9. Class Distribution:
% %
% %  	Class	Examples
% %  	-----	--------
% %  	1	1
% %  	2	1
% %  	3	15
% %  	4	57
% %  	5	115
% %  	6	259
% %  	7	391
% %  	8	568
% %  	9	689
% %  	10	634
% %  	11	487
% %  	12	267
% %  	13	203
% %  	14	126
% %  	15	103
% %  	16	67
% %  	17	58
% %  	18	42
% %  	19	32
% %  	20	26
% %  	21	14
% %  	22	6
% %  	23	9
% %  	24	2
% %  	25	1
% %  	26	1
% %  	27	2
% %  	29	1
% %  	-----	----
% %  	Total	4177s
@RELATION abalone

@ATTRIBUTE ID NUMERIC
@ATTRIBUTE V1 {F, I, M}
@ATTRIBUTE V2 NUMERIC
@ATTRIBUTE V3 NUMERIC
@ATTRIBUTE V4 NUMERIC
@ATTRIBUTE V5 NUMERIC
@ATTRIBUTE V6 NUMERIC
@ATTRIBUTE V7 NUMERIC
@ATTRIBUTE V8 NUMERIC
@ATTRIBUTE OD_VALUE REAL
@ATTRIBUTE Class {1, 2, 3}

@DATA
3596.0,M,0.675,0.515,0.145,1.265,0.6025,0.299,0.325,0.5905146618791143,2
3597.0,M,0.685,0.53,0.17,1.56,0.647,0.383,0.465,0.5408318372232197,3
3598.0,M,0.715,0.52,0.18,1.6,0.708,0.3525,0.445,0.6274985038898864,3
3599.0,M,0.735,0.555,0.22,2.333,1.2395,0.3645,0.6195,0.5484287364480258,3
3600.0,I,0.175,0.125,0.04,0.028,0.0095,0.008,0.009,0.498653500897666,1
3601.0,I,0.37,0.285,0.095,0.226,0.1135,0.0515,0.0675,0.5819868342309994,1
3602.0,I,0.395,0.3,0.09,0.2855,0.1385,0.0625,0.077,0.387542389786555,1
3603.0,I,0.42,0.325,0.11,0.325,0.1245,0.0755,0.1025,0.3583026237046836,1
3604.0,I,0.455,0.37,0.11,0.514,0.2385,0.1235,0.126,0.5127508178599216,1
3605.0,I,0.495,0.375,0.115,0.5755,0.31,0.1145,0.1395,0.5127508178599216,1
3606.0,F,0.51,0.375,0.11,0.5805,0.2865,0.118,0.148,0.6804099142040039,1
3607.0,M,0.515,0.39,0.14,0.678,0.341,0.1325,0.119,0.663983237759153,1
3609.0,F,0.555,0.405,0.12,0.913,0.4585,0.196,0.2065,0.6182924396568921,2
3610.0,M,0.58,0.45,0.16,0.8675,0.3935,0.221,0.215,0.7638888888888888,2
3611.0,F,0.59,0.465,0.17,1.0425,0.4635,0.24,0.27,0.3951365106186101,2
3613.0,F,0.61,0.49,0.17,1.3475,0.7045,0.25,0.3045,0.5595238095238095,3
3615.0,M,0.615,0.475,0.19,1.4335,0.7315,0.305,0.3285,0.5071813285457809,2
3616.0,M,0.615,0.495,0.2,1.304,0.5795,0.3115,0.371,0.5,3
3618.0,M,0.63,0.515,0.17,1.385,0.6355,0.2955,0.38,0.5666666666666667,3
3619.0,F,0.64,0.5,0.17,1.12,0.4955,0.2645,0.32,0.5833333333333334,3
3620.0,F,0.64,0.5,0.17,1.2645,0.565,0.3375,0.315,0.45020853943013467,2
3622.0,M,0.655,0.505,0.165,1.27,0.6035,0.262,0.335,0.5905146618791143,2
3623.0,M,0.66,0.53,0.175,1.583,0.7395,0.3505,0.405,0.4875734854085261,2
3624.0,F,0.665,0.5,0.175,1.4355,0.643,0.345,0.37,0.5954545454545455,2
3625.0,F,0.67,0.525,0.195,1.42,0.573,0.368,0.3905,0.5667660208643815,2
3626.0,M,0.69,0.53,0.19,1.5955,0.678,0.331,0.48,0.7639852057327785,2
3627.0,M,0.715,0.525,0.2,1.89,0.95,0.436,0.4305,0.7342233009708738,2
3629.0,I,0.27,0.205,0.05,0.084,0.03,0.0185,0.029,0.5819868342309994,1
3630.0,I,0.285,0.225,0.07,0.1005,0.0425,0.0185,0.035,0.498653500897666,1
3631.0,I,0.295,0.22,0.085,0.1285,0.0585,0.027,0.0365,0.5128378980607866,1
3632.0,I,0.3,0.225,0.075,0.1345,0.057,0.028,0.044,0.5128378980607866,1
3633.0,I,0.3,0.22,0.065,0.1195,0.052,0.0155,0.035,0.5378691871721759,1
3635.0,I,0.37,0.275,0.095,0.257,0.1015,0.055,0.0825,0.5982206004647657,1
3637.0,I,0.435,0.325,0.1,0.342,0.1335,0.0835,0.105,0.6214605184415257,1
3638.0,I,0.44,0.34,0.105,0.344,0.123,0.081,0.125,0.5592595615037267,1
3639.0,I,0.44,0.32,0.095,0.3275,0.1495,0.059,0.1,0.5819868342309994,1
3640.0,I,0.445,0.345,0.12,0.4035,0.169,0.0825,0.13,0.5127508178599216,1
3641.0,I,0.465,0.37,0.115,0.4075,0.1515,0.0935,0.1455,0.6870858239888302,2
3642.0,I,0.465,0.355,0.12,0.4975,0.2375,0.099,0.14,0.5127508178599216,1
3643.0,I,0.47,0.345,0.12,0.3685,0.1525,0.0615,0.125,0.5592595615037267,1
3644.0,I,0.475,0.365,0.105,0.4175,0.1645,0.099,0.127,0.6528823566190591,1
3645.0,I,0.475,0.335,0.1,0.4425,0.1895,0.086,0.135,0.6870858239888302,2
3646.0,I,0.475,0.35,0.125,0.4225,0.1905,0.079,0.1355,0.719378182792817,2
3647.0,I,0.485,0.365,0.125,0.426,0.163,0.0965,0.151,0.6528823566190591,1
3648.0,I,0.49,0.39,0.12,0.511,0.2205,0.103,0.1745,0.719378182792817,2
3649.0,I,0.515,0.405,0.13,0.573,0.213,0.134,0.195,0.6870858239888302,2
3651.0,I,0.525,0.405,0.125,0.657,0.2985,0.1505,0.168,0.6870858239888302,2
3652.0,F,0.525,0.425,0.14,0.8735,0.4205,0.182,0.2225,0.4907878859228301,2
3653.0,I,0.53,0.425,0.13,0.781,0.3905,0.2005,0.215,0.7587719298245614,2
3654.0,I,0.53,0.42,0.14,0.6765,0.256,0.1855,0.208,0.6870858239888302,2
3655.0,M,0.53,0.41,0.125,0.769,0.346,0.173,0.215,0.6014492753623188,2
3656.0,I,0.53,0.395,0.125,0.6235,0.2975,0.108,0.195,0.8504946837557419,3
3657.0,M,0.535,0.405,0.14,0.7315,0.336,0.156,0.19,0.5806499044258198,1
3658.0,I,0.535,0.45,0.155,0.8075,0.3655,0.148,0.2595,0.6870858239888302,2
3659.0,M,0.545,0.41,0.14,0.737,0.349,0.15,0.212,0.5789914959875434,2
3660.0,F,0.545,0.41,0.125,0.654,0.2945,0.1315,0.205,0.4907878859228301,2
3661.0,I,0.55,0.415,0.15,0.7915,0.3535,0.176,0.236,0.6870858239888302,2
3662.0,I,0.55,0.45,0.14,0.753,0.3445,0.1325,0.24,0.7711538461538461,1
3663.0,I,0.55,0.4,0.135,0.717,0.3315,0.1495,0.221,0.6870858239888302,2
3664.0,I,0.555,0.43,0.15,0.783,0.345,0.1755,0.247,0.6870858239888302,2
3666.0,I,0.575,0.44,0.15,0.983,0.486,0.215,0.239,0.8263888888888888,1
3668.0,F,0.585,0.465,0.145,0.9855,0.4325,0.2145,0.2845,0.5071813285457809,2
3669.0,I,0.585,0.46,0.14,0.7635,0.326,0.153,0.265,0.6870858239888302,2
3670.0,M,0.59,0.465,0.135,0.9895,0.4235,0.199,0.28,0.7,1
3671.0,I,0.595,0.47,0.135,0.9365,0.434,0.184,0.287,0.6870858239888302,2
3672.0,F,0.595,0.44,0.135,0.964,0.5005,0.1715,0.2575,0.39607021743466986,2
3673.0,F,0.595,0.46,0.155,1.0455,0.4565,0.24,0.3085,0.3951365106186101,2
3674.0,F,0.595,0.45,0.165,1.081,0.49,0.2525,0.279,0.5502392344497609,3
3675.0,M,0.6,0.47,0.16,1.012,0.441,0.2015,0.305,0.6272727272727273,2
3676.0,F,0.6,0.5,0.16,1.122,0.5095,0.256,0.309,0.5071813285457809,2
3677.0,M,0.605,0.49,0.165,1.1245,0.492,0.222,0.3555,0.37890037304876484,3
3679.0,M,0.61,0.45,0.19,1.0805,0.517,0.2495,0.2935,0.5071813285457809,2
3680.0,F,0.61,0.495,0.165,1.0835,0.4525,0.273,0.317,0.4846938775510204,2
3681.0,M,0.615,0.47,0.175,1.242,0.5675,0.287,0.317,0.6604166666666667,3
3683.0,M,0.62,0.525,0.155,1.085,0.454,0.1965,0.35,0.49297752808988765,2
3684.0,I,0.62,0.47,0.155,0.966,0.447,0.171,0.284,0.8414421428427359,3
3685.0,M,0.62,0.48,0.165,1.0855,0.481,0.2575,0.305,0.4634320735444331,2
3686.0,F,0.625,0.485,0.135,1.3025,0.61,0.2675,0.3605,0.4612403100775194,3
3687.0,I,0.625,0.485,0.16,1.15,0.5255,0.257,0.3315,0.8414421428427359,3
3689.0,F,0.63,0.505,0.195,1.306,0.516,0.3305,0.375,0.5667660208643815,2
3690.0,M,0.64,0.5,0.175,1.273,0.5065,0.2925,0.405,0.3274985038898863,3
3691.0,M,0.645,0.51,0.19,1.4865,0.6445,0.296,0.425,0.4638621402535227,3
3693.0,M,0.65,0.495,0.17,1.276,0.6215,0.2305,0.399,0.4157337980075334,3
3695.0,F,0.65,0.52,0.195,1.281,0.5985,0.246,0.3825,0.5963114754098361,2
3696.0,M,0.65,0.525,0.205,1.4275,0.69,0.306,0.4355,0.4715663005000558,3
3697.0,M,0.65,0.51,0.175,1.155,0.4955,0.2025,0.385,0.5358318372232197,3
3698.0,F,0.65,0.51,0.175,1.35,0.575,0.3155,0.3885,0.5667660208643815,2
3701.0,M,0.66,0.51,0.18,1.261,0.5,0.2335,0.339,0.5904761904761905,2
3702.0,F,0.665,0.54,0.195,1.764,0.8505,0.3615,0.47,0.5774985038898863,3
3703.0,F,0.67,0.51,0.155,1.278,0.5605,0.3045,0.358,0.625,3
3704.0,M,0.67,0.54,0.195,1.217,0.532,0.2735,0.3315,0.4274985038898863,3
3705.0,F,0.67,0.54,0.2,1.46,0.6435,0.328,0.4165,0.5667660208643815,2
3706.0,F,0.675,0.535,0.185,1.5575,0.7035,0.402,0.4,0.4236523500437325,3
3708.0,F,0.675,0.53,0.195,1.4985,0.62,0.375,0.425,0.7036356209150327,2
3709.0,M,0.685,0.55,0.19,1.885,0.89,0.41,0.4895,0.7342233009708738,2
3710.0,M,0.685,0.535,0.175,1.432,0.637,0.247,0.46,0.4524985038898863,3
3711.0,M,0.705,0.55,0.21,1.4385,0.655,0.3255,0.462,0.5408318372232197,3
3712.0,F,0.705,0.53,0.17,1.564,0.612,0.394,0.44,0.7036356209150327,2
3713.0,M,0.71,0.555,0.175,2.14,1.2455,0.3725,0.434,0.5774985038898863,3
3714.0,F,0.725,0.56,0.185,1.792,0.873,0.367,0.435,0.49416517055655296,3
3715.0,M,0.78,0.6,0.21,2.548,1.1945,0.5745,0.6745,0.6052762816676641,3
3716.0,I,0.235,0.13,0.075,0.1585,0.0685,0.037,0.0465,0.793525295769461,1
3717.0,I,0.35,0.25,0.1,0.4015,0.1725,0.063,0.1255,0.7670517692959344,1
3718.0,I,0.36,0.25,0.115,0.465,0.21,0.1055,0.128,0.7670517692959344,1
3719.0,I,0.38,0.28,0.095,0.2885,0.165,0.0435,0.067,0.5982206004647657,1
3721.0,M,0.43,0.31,0.13,0.6485,0.2735,0.163,0.184,0.6405146618791142,2
3722.0,I,0.465,0.36,0.105,0.452,0.22,0.159,0.1035,0.903921568627451,2
3723.0,I,0.47,0.355,0.12,0.4915,0.1765,0.1125,0.1325,0.6958700453606288,2
3724.0,F,0.485,0.365,0.15,0.9145,0.4145,0.199,0.273,0.8293650793650793,1
3725.0,M,0.495,0.375,0.155,0.976,0.45,0.2285,0.2475,0.5848958333333334,2
3726.0,I,0.5,0.395,0.145,0.7865,0.332,0.1815,0.2455,0.7552447552447552,1
3727.0,M,0.505,0.4,0.15,0.775,0.3445,0.157,0.185,0.5742703190988661,1
3728.0,I,0.51,0.375,0.15,0.8415,0.3845,0.156,0.255,0.7383843329253366,2
3729.0,M,0.51,0.38,0.135,0.681,0.3435,0.142,0.17,0.44731182795698926,2
3730.0,M,0.515,0.37,0.115,0.6145,0.3415,0.155,0.146,0.5333333333333333,2
3731.0,F,0.55,0.415,0.18,1.1655,0.502,0.301,0.311,0.6627368841013366,2
3732.0,F,0.575,0.42,0.19,1.764,0.914,0.377,0.4095,0.6627368841013366,2
3733.0,M,0.605,0.455,0.16,1.1215,0.533,0.273,0.271,0.4119432333076857,2
3734.0,M,0.615,0.505,0.165,1.167,0.4895,0.2955,0.345,0.4818181818181818,2
3735.0,M,0.615,0.475,0.15,1.0375,0.476,0.2325,0.283,0.383751912433438,2
3736.0,M,0.625,0.48,0.18,1.223,0.565,0.2975,0.3375,0.383751912433438,2
3737.0,M,0.625,0.47,0.15,1.124,0.556,0.2315,0.287,0.4558992772637297,2
3738.0,F,0.635,0.505,0.17,1.2635,0.512,0.322,0.355,0.5071813285457809,2
3739.0,F,0.65,0.525,0.165,1.238,0.647,0.2485,0.3005,0.5071813285457809,2
3740.0,F,0.65,0.5,0.17,1.4045,0.694,0.318,0.3235,0.5285714285714286,3
3741.0,F,0.67,0.525,0.195,1.37,0.6065,0.2955,0.407,0.33330121182025385,3
3742.0,F,0.695,0.525,0.205,1.8185,0.819,0.4025,0.4525,0.39612595487027846,3
3743.0,F,0.705,0.555,0.195,1.7525,0.7105,0.4215,0.516,0.39612595487027846,3
3744.0,I,0.275,0.205,0.065,0.101,0.041,0.021,0.034,0.5462725485167137,1
3745.0,I,0.285,0.205,0.07,0.106,0.039,0.0285,0.034,0.4512253111849072,1
3746.0,I,0.36,0.265,0.085,0.1865,0.0675,0.037,0.0615,0.46835047059463575,1
3748.0,I,0.4,0.315,0.1,0.3225,0.143,0.0735,0.091,0.4034154056595708,1
3749.0,I,0.43,0.33,0.095,0.32,0.118,0.065,0.123,0.5356905379347031,1
3750.0,I,0.435,0.375,0.11,0.4155,0.17,0.076,0.145,0.6493506493506493,1
3751.0,I,0.45,0.335,0.115,0.3935,0.195,0.071,0.11,0.5127508178599216,1
3755.0,I,0.51,0.395,0.105,0.5525,0.234,0.127,0.165,0.5127508178599216,1
3756.0,I,0.515,0.39,0.12,0.565,0.235,0.135,0.179,0.75,2
3757.0,I,0.52,0.41,0.14,0.699,0.3395,0.129,0.1945,0.7074734208880551,2
3758.0,I,0.525,0.4,0.14,0.6055,0.2605,0.108,0.21,0.6962790697674419,2
3759.0,M,0.53,0.425,0.155,0.7905,0.307,0.171,0.2595,0.6948948948948949,2
3760.0,M,0.53,0.425,0.13,0.702,0.2975,0.1395,0.22,0.5789914959875434,2
3761.0,M,0.53,0.42,0.135,0.675,0.294,0.156,0.1825,0.625,2
3762.0,I,0.53,0.395,0.115,0.475,0.2025,0.101,0.148,0.5127508178599216,1
3763.0,I,0.53,0.41,0.15,0.612,0.2435,0.1525,0.1895,0.8414421428427359,3
3764.0,I,0.535,0.4,0.145,0.705,0.3065,0.1365,0.22,0.6870858239888302,2
3765.0,I,0.535,0.45,0.135,0.728,0.2845,0.1845,0.265,0.7400290697674419,2
3768.0,M,0.56,0.465,0.145,0.8875,0.3345,0.22,0.2695,0.4971153846153846,2
3769.0,F,0.56,0.43,0.145,0.898,0.3895,0.2325,0.245,0.5071813285457809,2
3771.0,I,0.575,0.45,0.145,0.795,0.364,0.1505,0.26,0.6870858239888302,2
3772.0,M,0.575,0.465,0.12,1.0535,0.516,0.2185,0.235,0.47687829824275063,2
3773.0,F,0.575,0.46,0.15,0.927,0.333,0.207,0.2985,0.6022727272727273,2
3775.0,M,0.58,0.45,0.155,0.8275,0.321,0.1975,0.2445,0.5804259702286019,1
3776.0,F,0.585,0.42,0.155,0.9845,0.442,0.2155,0.2875,0.5949248120300752,3
3777.0,M,0.585,0.47,0.145,0.9565,0.4025,0.2365,0.265,0.5071813285457809,2
3778.0,I,0.59,0.45,0.125,0.86,0.437,0.1515,0.245,0.6870858239888302,2
3780.0,M,0.615,0.48,0.185,1.2205,0.4985,0.315,0.33,0.6607142857142857,2
3781.0,M,0.615,0.455,0.13,0.9685,0.49,0.182,0.2655,0.45275955983829796,2
3783.0,I,0.62,0.48,0.18,1.1305,0.5285,0.2655,0.306,0.8414421428427359,3
3784.0,M,0.62,0.48,0.155,1.2555,0.527,0.374,0.3175,0.6333333333333333,3
3785.0,M,0.625,0.495,0.155,1.177,0.5055,0.278,0.345,0.5121212121212121,2
3786.0,M,0.625,0.5,0.185,1.2425,0.5995,0.248,0.335,0.6083333333333334,2
3788.0,F,0.63,0.475,0.15,1.072,0.433,0.2975,0.315,0.879529777518702,1
3789.0,F,0.645,0.51,0.155,1.129,0.5015,0.24,0.342,0.5416666666666666,2
3790.0,F,0.65,0.505,0.175,1.2075,0.5105,0.262,0.39,0.5071813285457809,2
3791.0,F,0.65,0.495,0.175,1.227,0.528,0.258,0.37,0.4554054806340724,3
3792.0,F,0.655,0.52,0.175,1.472,0.6275,0.27,0.45,0.44113486752625,3
3794.0,M,0.67,0.52,0.175,1.4755,0.6275,0.379,0.374,0.4314237527882052,2
3796.0,F,0.675,0.54,0.21,1.593,0.686,0.318,0.45,0.5703556467470292,3
3797.0,M,0.695,0.58,0.2,1.8995,0.675,0.478,0.5295,0.5408318372232197,3
3798.0,F,0.695,0.535,0.175,1.361,0.5465,0.2815,0.465,0.8252100840336134,2
3800.0,M,0.74,0.58,0.205,2.381,0.8155,0.4695,0.488,0.5484287364480258,3
3801.0,I,0.205,0.155,0.045,0.0495,0.0235,0.011,0.014,0.4951447289678415,1
3802.0,I,0.305,0.23,0.075,0.1455,0.0595,0.0305,0.05,0.498653500897666,1
3803.0,I,0.32,0.23,0.06,0.129,0.0615,0.0275,0.0355,0.6097646120087772,1
3804.0,I,0.355,0.27,0.1,0.2255,0.11,0.042,0.064,0.3919868342309994,1
3805.0,M,0.425,0.305,0.11,0.359,0.173,0.0875,0.0975,0.6000000000000001,2
3806.0,I,0.425,0.31,0.095,0.3505,0.1645,0.071,0.1,0.39865350089766605,1
3807.0,F,0.45,0.365,0.115,0.5885,0.318,0.121,0.1325,0.5831258536519113,1
3808.0,M,0.515,0.385,0.13,0.623,0.2855,0.1285,0.175,0.44731182795698926,2
3809.0,F,0.52,0.375,0.135,0.5375,0.221,0.117,0.17,0.5874985481435595,1
3810.0,I,0.525,0.4,0.125,0.5655,0.2435,0.119,0.175,0.5127508178599216,1
3811.0,M,0.555,0.445,0.13,0.8625,0.4225,0.155,0.24,0.5559440559440559,2
3812.0,F,0.61,0.49,0.17,1.137,0.4605,0.2825,0.344,0.4524985038898863,3
3813.0,I,0.35,0.26,0.095,0.221,0.0985,0.043,0.07,0.507662509906675,1
3814.0,I,0.38,0.275,0.095,0.2425,0.106,0.0485,0.21,0.6653201675643328,1
3815.0,I,0.46,0.34,0.1,0.386,0.1805,0.0875,0.0965,0.498653500897666,1
3816.0,M,0.465,0.355,0.12,0.5315,0.2725,0.097,0.1395,0.5666991772070604,1
3817.0,M,0.475,0.385,0.12,0.562,0.289,0.0905,0.153,0.5666991772070604,1
3819.0,M,0.57,0.45,0.14,0.9275,0.477,0.1605,0.2515,0.5952380952380952,1
3823.0,F,0.615,0.455,0.135,1.059,0.4735,0.263,0.274,0.5677873891518416,2
3824.0,M,0.62,0.46,0.17,1.127,0.535,0.2635,0.296,0.8242098724281082,1
3826.0,F,0.68,0.52,0.185,1.541,0.5985,0.395,0.4575,0.7036356209150327,2
3827.0,M,0.68,0.54,0.195,1.7825,0.5565,0.3235,0.4285,0.5774985038898863,3
3828.0,M,0.68,0.52,0.175,1.543,0.7525,0.351,0.374,0.5416666666666666,3
3829.0,F,0.71,0.555,0.17,1.47,0.5375,0.38,0.431,0.5497207261121085,3
3830.0,M,0.5,0.385,0.12,0.6335,0.2305,0.125,0.235,0.5238263300669878,3
3832.0,F,0.46,0.365,0.115,0.4485,0.165,0.083,0.17,0.675,3
3834.0,M,0.335,0.26,0.075,0.22,0.0855,0.04,0.085,0.5666991772070604,1
3835.0,F,0.425,0.35,0.1,0.4425,0.175,0.0755,0.175,0.6122280960221856,1
3837.0,I,0.17,0.105,0.035,0.034,0.012,0.0085,0.005,0.498653500897666,1
3838.0,I,0.335,0.25,0.095,0.185,0.0795,0.0495,0.055,0.507662509906675,1
3839.0,M,0.52,0.425,0.125,0.79,0.372,0.205,0.19,0.5806499044258198,1
3840.0,F,0.53,0.41,0.145,0.8255,0.375,0.204,0.245,0.4907878859228301,2
3841.0,M,0.5,0.42,0.125,0.62,0.255,0.15,0.205,0.5780864197530864,3
3843.0,M,0.575,0.45,0.16,0.955,0.44,0.1685,0.27,0.4753623188405797,3
3844.0,M,0.57,0.45,0.155,0.91,0.326,0.1895,0.355,0.5019694731659281,3
3845.0,M,0.455,0.35,0.105,0.416,0.1625,0.097,0.145,0.6451300984528833,3
3846.0,I,0.37,0.275,0.085,0.2045,0.096,0.056,0.08,0.5819868342309994,1
3847.0,M,0.445,0.37,0.125,0.515,0.2495,0.087,0.159,0.40377996800156324,2
3848.0,F,0.675,0.535,0.22,1.604,0.6175,0.4255,0.453,0.4524985038898863,3
3853.0,F,0.57,0.465,0.155,0.9685,0.446,0.261,0.255,0.5677873891518416,2
3854.0,F,0.485,0.4,0.155,0.731,0.236,0.183,0.255,0.49416517055655296,3
3855.0,M,0.41,0.335,0.115,0.4405,0.19,0.085,0.135,0.5806499044258198,1
3857.0,M,0.655,0.515,0.2,1.373,0.443,0.3375,0.49,0.3774985038898863,3
3858.0,F,0.565,0.45,0.165,0.9765,0.322,0.244,0.37,0.49416517055655296,3
3859.0,F,0.57,0.44,0.19,1.018,0.447,0.207,0.265,0.625,2
3860.0,F,0.55,0.465,0.15,1.082,0.3575,0.194,0.19,0.65,3
3861.0,F,0.63,0.475,0.175,1.423,0.4155,0.3385,0.49,0.49416517055655296,3
3862.0,M,0.475,0.37,0.125,0.655,0.266,0.1725,0.185,0.43934081346423565,2
3863.0,F,0.655,0.5,0.18,1.4155,0.508,0.314,0.445,0.5774985038898863,3
3865.0,M,0.525,0.395,0.165,0.782,0.285,0.1405,0.285,0.4781599493564043,3
3868.0,F,0.44,0.34,0.135,0.3975,0.1505,0.0945,0.135,0.6122280960221856,1
3869.0,F,0.49,0.385,0.16,0.656,0.2455,0.171,0.205,0.5486111111111112,2
3870.0,M,0.545,0.44,0.165,0.744,0.2875,0.204,0.25,0.47166644286289783,3
3872.0,F,0.515,0.4,0.115,0.578,0.191,0.1445,0.17,0.6787338548299072,2
3874.0,F,0.525,0.41,0.15,0.708,0.274,0.151,0.25,0.4582677346591171,3
3875.0,M,0.295,0.225,0.09,0.1385,0.048,0.046,0.05,0.75,2
3878.0,M,0.45,0.355,0.115,0.478,0.18,0.1185,0.155,0.4655146618791143,2
3879.0,F,0.61,0.49,0.17,1.1775,0.5655,0.2385,0.295,0.6606060606060606,3
3880.0,I,0.38,0.3,0.1,0.286,0.1305,0.056,0.09,0.5819868342309994,1
3881.0,F,0.565,0.455,0.13,1.058,0.439,0.2645,0.3,0.6022727272727273,2
3882.0,F,0.67,0.545,0.16,1.5415,0.5985,0.2565,0.495,0.414165170556553,3
3884.0,I,0.29,0.225,0.075,0.152,0.071,0.059,0.045,0.9040327471194664,2
3885.0,I,0.41,0.33,0.105,0.335,0.1525,0.074,0.11,0.5319868342309995,1
3886.0,F,0.46,0.375,0.12,0.4915,0.2205,0.088,0.17,0.699640683434773,1
3887.0,F,0.56,0.44,0.155,0.9705,0.4315,0.263,0.255,0.5677873891518416,2
3889.0,M,0.62,0.5,0.2,1.221,0.4605,0.263,0.43,0.6052762816676641,3
3890.0,M,0.515,0.4,0.14,0.7365,0.2955,0.184,0.185,0.5047846889952153,3
3891.0,F,0.56,0.46,0.18,0.97,0.342,0.196,0.355,0.4274985038898863,3
3892.0,F,0.5,0.4,0.15,0.8085,0.273,0.112,0.295,0.5417842181756006,3
3893.0,I,0.435,0.355,0.125,0.4075,0.1535,0.074,0.165,0.7,2
